"OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"9","3",96,"영국","(주)영화사 진진","스릴러","15세이상관람가","0",18,95,"1",3720
"4","2",102,"한국","기타","드라마","12세이상관람가","0",16,200,"0",3714
"10","4",109,"프랑스","기타","드라마","15세이상관람가","0",24,0,"0",3712
"9","3",94,"영국","기타","액션","15세이상관람가","0",62,155,"0",3711
"6","2",94,"미국","기타","액션","15세이상관람가","0",6,19,"0",3711
"7","3",133,"미국","기타","공연","전체관람가","0",31,587,"0",3709
"6","2",96,"미국","(주)팝엔터테인먼트","스릴러","15세이상관람가","0",20,0,"0",3707
"6","2",120,"한국","기타","드라마","15세이상관람가","0",103,467,"0",3705
"6","2",139,"일본","기타","드라마","청소년관람불가","0",11,0,"1",3703
"4","2",104,"미국","기타","액션","청소년관람불가","0",76,0,"0",3702
"12","4",134,"일본","기타","코미디","12세이상관람가","0",13,113,"0",3698
"2","1",98,"미국","기타","코미디","청소년관람불가","0",6,54,"0",3685
"10","4",98,"스페인","기타","드라마","전체관람가","0",27,63,"0",3684
"11","4",130,"프랑스","기타","드라마","15세이상관람가","0",10,90,"0",3682
"12","4",86,"미국","기타","코미디","15세이상관람가","0",17,70,"0",3679
"5","2",118,"홍콩","기타","액션","15세이상관람가","0",100,228,"0",3679
"5","2",79,"미국","기타","액션","12세이상관람가","0",3,6,"0",3672
"5","2",92,"아일랜드","기타","드라마","12세이상관람가","0",31,0,"1",3656
"11","4",76,"미국","와이드 릴리즈(주)","공포","청소년관람불가","0",86,61,"0",3656
"11","4",105,"홍콩","(주)박수엔터테인먼트","드라마","15세이상관람가","0",13,189,"0",3646
"11","4",115,"미국","기타","멜로","15세이상관람가","0",6,74,"0",3640
"3","1",117,"일본","기타","코미디","전체관람가","0",9,189,"0",3640
"6","2",96,"미국","기타","드라마","청소년관람불가","0",75,135,"0",3639
"10","4",77,"한국","기타","다큐멘터리","15세이상관람가","0",33,0,"0",3631
"6","2",85,"미국","기타","미스터리","15세이상관람가","0",41,55,"0",3625
"5","2",104,"이탈리아","기타","드라마","전체관람가","0",150,0,"0",3624
"6","2",80,"한국","기타","멜로","15세이상관람가","0",2,0,"0",3620
"3","1",100,"기타","기타","드라마","15세이상관람가","0",0,50,"0",3615
"2","1",75,"중국","와이드 릴리즈(주)","애니메이션","전체관람가","0",5,13,"0",3610
"1","1",81,"벨기에","기타","다큐멘터리","전체관람가","0",5,61,"0",3599
"7","3",106,"중국","기타","액션","15세이상관람가","0",7,68,"0",3595
"5","2",119,"이탈리아","기타","범죄","12세이상관람가","0",7,0,"0",3594
"8","3",110,"한국","기타","드라마","12세이상관람가","0",17,66,"0",3591
"8","3",95,"미국","기타","액션","청소년관람불가","0",5,59,"0",3588
"10","4",86,"일본","기타","애니메이션","12세이상관람가","0",24,297,"0",3579
"9","3",79,"미국","기타","SF","15세이상관람가","0",6,23,"0",3576
"1","1",85,"미국","(주)영화사 진진","드라마","15세이상관람가","0",13,0,"0",3573
"5","2",102,"일본","기타","애니메이션","15세이상관람가","0",42,0,"0",3572
"9","3",63,"한국","기타","다큐멘터리","전체관람가","0",22,275,"0",3562
"5","2",101,"중국","기타","드라마","15세이상관람가","0",26,0,"0",3551
"4","2",87,"한국","기타","드라마","15세이상관람가","0",17,230,"0",3539
"4","2",87,"한국","기타","멜로","청소년관람불가","0",5,39,"0",3534
"2","1",125,"일본","기타","코미디","전체관람가","0",6,0,"0",3530
"11","4",61,"독일","기타","애니메이션","전체관람가","0",0,23,"0",3524
"6","2",94,"한국","기타","코미디","15세이상관람가","0",51,0,"0",3522
"7","3",138,"독일","기타","공연","전체관람가","0",0,0,"0",3515
"4","2",144,"인도","기타","SF","15세이상관람가","0",44,0,"0",3504
"4","2",200,"미국","기타","뮤지컬","12세이상관람가","0",0,0,"0",3498
"10","4",95,"프랑스","기타","드라마","15세이상관람가","0",0,0,"0",3495
"11","4",92,"기타","기타","드라마","15세이상관람가","0",38,100,"0",3491
"4","2",63,"일본","와이드 릴리즈(주)","액션","12세이상관람가","0",51,126,"0",3488
"4","2",90,"미국","기타","멜로","12세이상관람가","0",6,0,"0",3480
"11","4",101,"미국","기타","다큐멘터리","전체관람가","0",7,83,"0",3472
"4","2",108,"덴마크","기타","미스터리","청소년관람불가","0",37,0,"0",3471
"11","4",95,"한국","기타","멜로","12세이상관람가","0",85,0,"0",3465
"6","2",96,"미국","(주)팝엔터테인먼트","액션","15세이상관람가","0",195,129,"0",3464
"8","3",89,"한국","(주)팝엔터테인먼트","멜로","청소년관람불가","0",37,0,"0",3460
"8","3",96,"프랑스","기타","드라마","전체관람가","0",75,270,"0",3450
"12","4",97,"기타","기타","드라마","12세이상관람가","0",186,487,"1",3449
"10","4",93,"영국","기타","다큐멘터리","전체관람가","0",0,24,"0",3441
"1","1",111,"일본","기타","애니메이션","12세이상관람가","0",110,0,"0",3441
"12","4",105,"독일","기타","드라마","15세이상관람가","0",11,0,"0",3438
"2","1",113,"한국","기타","드라마","청소년관람불가","0",23,0,"1",3434
"5","2",105,"한국","기타","드라마","12세이상관람가","0",27,0,"0",3432
"7","3",110,"대만","기타","공포","15세이상관람가","0",14,92,"0",3426
"12","4",100,"한국","기타","코미디","12세이상관람가","0",24,208,"0",3418
"5","2",91,"영국","기타","다큐멘터리","전체관람가","0",0,8,"0",3411
"8","3",113,"프랑스","기타","액션","청소년관람불가","0",10,0,"0",3410
"6","2",100,"미국","기타","공포","15세이상관람가","0",29,171,"0",3407
"3","1",115,"한국","기타","드라마","15세이상관람가","0",16,0,"0",3402
"3","1",123,"기타","기타","코미디","12세이상관람가","0",10,47,"0",3384
"9","3",75,"한국","기타","드라마","12세이상관람가","0",2,59,"0",3379
"10","4",98,"미국","기타","액션","청소년관람불가","0",49,47,"0",3375
"9","3",91,"미국","기타","다큐멘터리","전체관람가","0",8,160,"0",3372
"3","1",94,"한국","기타","멜로","15세이상관람가","0",30,105,"0",3372
"4","2",88,"프랑스","기타","멜로","청소년관람불가","0",2,0,"0",3369
"6","2",102,"프랑스","기타","코미디","전체관람가","0",39,89,"0",3365
"11","4",82,"한국","기타","가족","15세이상관람가","0",90,1407,"0",3365
"3","1",94,"캐나다","(주)팝엔터테인먼트","드라마","청소년관람불가","0",17,317,"0",3364
"6","2",101,"덴마크","기타","드라마","청소년관람불가","0",13,105,"0",3358
"5","2",138,"인도","기타","멜로","12세이상관람가","0",365,0,"0",3355
"8","3",123,"러시아","기타","어드벤처","15세이상관람가","0",8,36,"0",3354
"9","3",100,"한국","기타","코미디","청소년관람불가","0",129,0,"0",3344
"6","2",112,"한국","기타","드라마","15세이상관람가","0",15,107,"0",3340
"10","4",99,"아일랜드","(주)팝엔터테인먼트","드라마","청소년관람불가","0",98,571,"0",3338
"11","4",111,"영국","기타","드라마","12세이상관람가","0",3,44,"0",3338
"7","3",103,"미국","기타","어드벤처","15세이상관람가","0",71,103,"0",3335
"9","3",106,"독일","(주)영화사 진진","코미디","12세이상관람가","0",2,0,"0",3331
"5","2",100,"미국","기타","드라마","12세이상관람가","0",6,0,"0",3325
"7","3",108,"일본","기타","코미디","15세이상관람가","0",159,0,"0",3319
"2","1",89,"한국","기타","드라마","15세이상관람가","0",32,0,"0",3289
"4","2",98,"대만","기타","드라마","전체관람가","0",9,0,"0",3288
"2","1",81,"프랑스","기타","코미디","전체관람가","0",216,584,"0",3282
"4","2",115,"미국","기타","스릴러","15세이상관람가","0",55,0,"1",3276
"7","3",98,"프랑스","기타","드라마","12세이상관람가","0",6,142,"0",3273
"5","2",96,"한국","기타","다큐멘터리","전체관람가","0",5,53,"0",3260
"7","3",105,"일본","기타","가족","전체관람가","0",10,0,"0",3260
"7","3",129,"독일","기타","공연","15세이상관람가","0",0,2,"0",3259
"6","2",93,"한국","기타","드라마","15세이상관람가","0",33,252,"0",3243
"1","1",83,"한국","기타","다큐멘터리","전체관람가","0",25,139,"0",3228
"8","3",80,"프랑스","(주)영화사 진진","다큐멘터리","전체관람가","0",21,148,"0",3200
"5","2",119,"한국","롯데쇼핑㈜롯데엔터테인먼트","미스터리","15세이상관람가","0",66,196,"1",3199
"3","1",98,"미국","(주)영화사 진진","다큐멘터리","전체관람가","0",4,69,"0",3199
"11","4",98,"한국","기타","드라마","15세이상관람가","0",90,0,"0",3192
"8","3",98,"기타","기타","드라마","12세이상관람가","0",11,137,"0",3182
"4","2",96,"독일","기타","액션","15세이상관람가","0",15,10,"0",3170
"8","3",124,"한국","기타","드라마","15세이상관람가","0",177,471,"0",3165
"2","1",138,"일본","기타","액션","15세이상관람가","1",224,1675,"0",3160
"6","2",92,"미국","기타","다큐멘터리","전체관람가","0",8,0,"0",3160
"4","2",92,"한국","롯데쇼핑㈜롯데엔터테인먼트","드라마","12세이상관람가","0",30,54,"0",3158
"10","4",103,"중국","기타","판타지","12세이상관람가","0",31,163,"0",3151
"5","2",117,"한국","기타","드라마","전체관람가","0",5,0,"0",3149
"10","4",108,"일본","기타","멜로","전체관람가","0",99,488,"0",3144
"10","4",96,"한국","기타","멜로","청소년관람불가","0",7,66,"0",3141
"9","3",110,"영국","기타","코미디","청소년관람불가","0",159,83,"0",3135
"11","4",103,"미국","(주)영화사 진진","멜로","청소년관람불가","0",3,0,"0",3134
"12","4",154,"프랑스","기타","드라마","12세이상관람가","0",1,6,"0",3118
"8","3",103,"프랑스","기타","스릴러","15세이상관람가","0",4,172,"0",3112
"3","1",91,"미국","기타","범죄","청소년관람불가","0",204,331,"0",3109
"2","1",108,"캐나다","기타","드라마","청소년관람불가","0",2,0,"0",3107
"10","4",88,"이탈리아","기타","드라마","전체관람가","0",2,0,"0",3107
"11","4",95,"기타","기타","드라마","15세이상관람가","0",17,0,"0",3103
"3","1",70,"기타","기타","애니메이션","전체관람가","0",3,45,"0",3102
"10","4",84,"한국","기타","멜로","12세이상관람가","0",55,564,"0",3099
"11","4",106,"한국","기타","멜로","12세이상관람가","0",18,161,"0",3098
"1","1",200,"미국","기타","공연","전체관람가","0",0,0,"0",3094
"1","1",127,"일본","기타","SF","청소년관람불가","0",22,181,"0",3092
"11","4",123,"독일","기타","드라마","15세이상관람가","0",14,125,"0",3091
"9","3",115,"한국","기타","드라마","청소년관람불가","0",42,476,"0",3089
"6","2",100,"한국","기타","드라마","12세이상관람가","0",17,0,"0",3089
"2","1",102,"캐나다","기타","드라마","12세이상관람가","0",35,0,"0",3073
"12","4",82,"한국","(주)영화사 진진","다큐멘터리","전체관람가","0",30,0,"0",3070
"1","1",95,"스페인","와이드 릴리즈(주)","드라마","청소년관람불가","0",3,10,"0",3068
"4","2",97,"미국","기타","드라마","12세이상관람가","0",42,0,"0",3063
"9","3",103,"미국","기타","액션","15세이상관람가","0",4,9,"0",3057
"12","4",82,"일본","기타","드라마","12세이상관람가","0",2,0,"0",3052
"10","4",105,"한국","씨제이이앤엠(주)","드라마","15세이상관람가","0",67,606,"0",3051
"11","4",123,"미국","기타","액션","15세이상관람가","0",45,131,"1",3051
"1","1",89,"일본","기타","애니메이션","전체관람가","0",1,127,"0",3050
"6","2",100,"한국","기타","드라마","15세이상관람가","0",19,262,"0",3048
"1","1",85,"캐나다","기타","공포","청소년관람불가","0",186,391,"0",3047
"5","2",115,"호주","기타","액션","15세이상관람가","0",115,331,"0",3043
"6","2",101,"한국","기타","멜로","15세이상관람가","0",35,487,"0",3043
"11","4",110,"독일","기타","다큐멘터리","전체관람가","0",11,491,"0",3035
"1","1",153,"스웨덴","기타","스릴러","청소년관람불가","0",20,0,"1",3033
"8","3",107,"미국","기타","스릴러","청소년관람불가","0",25,0,"1",3030
"12","4",101,"한국","기타","액션","15세이상관람가","0",16,72,"0",3028
"12","4",131,"독일","기타","공연","전체관람가","0",2,0,"0",3028
"8","3",74,"한국","기타","다큐멘터리","전체관람가","0",8,81,"0",3024
"5","2",120,"미국","기타","범죄","청소년관람불가","0",154,162,"0",3021
"5","2",92,"미국","와이드 릴리즈(주)","스릴러","15세이상관람가","0",4,28,"0",3014
"12","4",81,"한국","기타","드라마","전체관람가","0",0,14,"0",3012
"9","3",110,"일본","기타","멜로","12세이상관람가","0",30,0,"0",2989
"6","2",96,"일본","기타","애니메이션","15세이상관람가","0",131,0,"0",2988
"12","4",94,"한국","기타","다큐멘터리","전체관람가","0",5,122,"0",2985
"8","3",93,"아일랜드","기타","공포","청소년관람불가","0",119,318,"0",2982
"5","2",75,"한국","기타","다큐멘터리","12세이상관람가","0",27,59,"0",2981
"9","3",80,"한국","기타","다큐멘터리","전체관람가","0",28,0,"0",2967
"9","3",107,"영국","기타","미스터리","15세이상관람가","0",70,329,"0",2964
"1","1",86,"한국","기타","드라마","청소년관람불가","0",15,133,"0",2951
"3","1",81,"한국","기타","다큐멘터리","전체관람가","0",5,0,"0",2940
"5","2",100,"중국","기타","액션","15세이상관람가","0",191,0,"0",2938
"3","1",134,"미국","기타","뮤지컬","12세이상관람가","0",23,1045,"0",2938
"12","4",89,"미국","기타","코미디","전체관람가","0",2,46,"0",2935
"10","4",105,"프랑스","기타","드라마","청소년관람불가","0",17,0,"0",2934
"6","2",92,"한국","기타","미스터리","15세이상관람가","0",12,250,"0",2929
"12","4",115,"중국","기타","액션","15세이상관람가","0",97,233,"0",2927
"6","2",112,"한국","기타","드라마","청소년관람불가","0",27,0,"0",2913
"11","4",91,"미국","(주)팝엔터테인먼트","판타지","15세이상관람가","0",19,179,"0",2910
"8","3",80,"프랑스","기타","다큐멘터리","15세이상관람가","0",8,90,"0",2901
