OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
9,3,39,119.0,한국,(주)싸이더스,드라마,청소년관람불가,0.0,113.0,0.0,0.0,471547
1,1,4,119.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,전체관람가,,270.0,0.0,0.0,471103
8,3,32,112.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,365.0,11984.0,0.0,470990
6,2,26,137.0,한국,씨제이이앤엠(주),액션,청소년관람불가,0.0,1992.0,25803.0,0.0,470105
10,4,40,123.0,중국,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,,57.0,0.0,1.0,468273
1,1,3,124.0,한국,(주)시너지하우스 (시너지),드라마,12세이상관람가,0.0,391.0,0.0,0.0,467697
1,1,3,129.0,미국,월트디즈니컴퍼니코리아 유한책임회사,드라마,15세이상관람가,0.0,80.0,468.0,0.0,466475
10,4,40,111.0,한국,씨제이이앤엠(주),멜로,청소년관람불가,0.0,281.0,7380.0,0.0,465749
7,3,29,113.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,,88.0,0.0,0.0,465607
10,4,43,115.0,일본,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0.0,314.0,4849.0,1.0,465495
3,1,10,113.0,한국,씨제이이앤엠(주),사극,청소년관람불가,0.0,292.0,7092.0,1.0,465492
2,1,6,108.0,미국,(주)시너지하우스 (시너지),어드벤처,15세이상관람가,,124.0,0.0,0.0,464607
6,2,24,94.0,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,0.0,44.0,0.0,0.0,462176
11,4,45,98.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,,73.0,0.0,0.0,459535
4,2,14,103.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,SF,15세이상관람가,0.0,320.0,1716.0,0.0,459421
11,4,45,99.0,한국,기타,액션,15세이상관람가,0.0,76.0,517.0,0.0,459020
8,3,33,141.0,인도,필라멘트픽쳐스,코미디,12세이상관람가,,6082.0,39.0,1.0,458988
10,4,44,118.0,한국,기타,드라마,15세이상관람가,0.0,2227.0,0.0,0.0,451669
9,3,39,96.0,한국,(주)제이앤씨미디어그룹,코미디,12세이상관람가,0.0,110.0,946.0,0.0,450374
1,1,2,172.0,미국,(주)넥스트엔터테인먼트월드(NEW),SF,청소년관람불가,0.0,1322.0,0.0,1.0,449071
3,1,12,126.0,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0.0,373.0,1921.0,1.0,448923
8,3,31,112.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,672.0,11174.0,0.0,448381
5,2,18,105.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0.0,247.0,0.0,0.0,447569
1,1,3,130.0,미국,롯데쇼핑㈜롯데엔터테인먼트,드라마,청소년관람불가,0.0,104.0,1085.0,1.0,446664
1,1,2,85.0,미국,(주)넥스트엔터테인먼트월드(NEW),공포,12세이상관람가,,265.0,0.0,0.0,446510
11,4,48,110.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0.0,263.0,2344.0,0.0,446379
12,4,50,62.0,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0.0,160.0,1000.0,0.0,445014
4,2,15,113.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,,156.0,2702.0,0.0,445009
9,3,36,100.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,,81.0,0.0,0.0,444045
1,1,2,157.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,스릴러,청소년관람불가,1.0,66.0,0.0,1.0,443889
9,3,36,91.0,한국,기타,다큐멘터리,전체관람가,0.0,185.0,0.0,0.0,441707
12,4,48,100.0,미국,에스케이텔레콤(주),액션,15세이상관람가,0.0,397.0,0.0,0.0,437101
1,1,2,94.0,미국,(주)넥스트엔터테인먼트월드(NEW),어드벤처,15세이상관람가,,39.0,0.0,0.0,435201
3,1,13,131.0,한국,(주)넥스트엔터테인먼트월드(NEW),범죄,15세이상관람가,0.0,217.0,3962.0,0.0,433825
8,3,33,120.0,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,15세이상관람가,0.0,1243.0,5465.0,0.0,431310
1,1,3,72.0,한국,씨네그루(주)키다리이엔티,애니메이션,전체관람가,0.0,297.0,5861.0,0.0,429569
11,4,48,103.0,한국,기타,드라마,청소년관람불가,0.0,473.0,0.0,0.0,429141
3,1,9,104.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,0.0,115.0,0.0,0.0,428896
9,3,36,111.0,한국,기타,스릴러,15세이상관람가,0.0,258.0,3593.0,0.0,428429
6,2,23,112.0,한국,(주)쇼박스,스릴러,15세이상관람가,0.0,72.0,0.0,0.0,428139
4,2,17,89.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,전체관람가,1.0,51.0,1621.0,0.0,427764
7,3,28,86.0,한국,롯데쇼핑㈜롯데엔터테인먼트,공포,15세이상관람가,0.0,123.0,0.0,0.0,425972
1,1,1,106.0,한국,씨제이이앤엠(주),멜로,15세이상관람가,0.0,235.0,6851.0,0.0,425799
4,2,16,139.0,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,1.0,159.0,630.0,1.0,424041
11,4,45,114.0,한국,필라멘트픽쳐스,멜로,15세이상관람가,0.0,344.0,0.0,0.0,424002
2,1,7,112.0,한국,기타,드라마,15세이상관람가,0.0,1534.0,0.0,0.0,423026
2,1,7,105.0,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,12세이상관람가,0.0,257.0,4290.0,0.0,416303
1,1,2,130.0,미국,CGV아트하우스,드라마,12세이상관람가,0.0,22.0,98.0,0.0,415508
5,2,22,118.0,한국,CGV아트하우스,멜로,청소년관람불가,0.0,200.0,4059.0,0.0,414626
2,1,7,100.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,1.0,32.0,200.0,0.0,412850
5,2,20,126.0,영국,워너브러더스 코리아(주),판타지,12세이상관람가,0.0,347.0,1115.0,0.0,412843
7,3,29,90.0,일본,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,,540.0,1608.0,0.0,410644
1,1,2,70.0,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0.0,17.0,87.0,0.0,410131
11,4,45,94.0,영국,판씨네마(주),애니메이션,15세이상관람가,0.0,46.0,2242.0,0.0,408322
10,4,40,91.0,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,,249.0,1086.0,0.0,407727
12,4,52,76.0,핀란드,씨너스엔터테인먼트(주),애니메이션,전체관람가,,234.0,0.0,0.0,407264
5,2,19,134.0,대만,기타,멜로,15세이상관람가,,373.0,7104.0,0.0,406284
6,2,23,144.0,미국,워너브러더스 코리아(주),드라마,청소년관람불가,,74.0,0.0,0.0,405580
7,3,28,114.0,한국,씨제이이앤엠(주),범죄,청소년관람불가,0.0,192.0,2153.0,0.0,404456
9,3,37,114.0,미국,유니버설픽쳐스인터내셔널 코리아(유),범죄,15세이상관람가,0.0,101.0,1091.0,0.0,401541
1,1,2,93.0,미국,기타,애니메이션,전체관람가,0.0,176.0,0.0,0.0,401477
8,3,35,101.0,미국,씨제이이앤엠(주),액션,12세이상관람가,1.0,310.0,1571.0,0.0,400329
8,3,34,100.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,0.0,1497.0,3209.0,1.0,399667
8,3,33,103.0,미국,(주)싸이더스,스릴러,청소년관람불가,1.0,410.0,0.0,0.0,398097
3,1,10,112.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0.0,61.0,0.0,0.0,397923
12,4,51,92.0,독일,씨네그루(주)키다리이엔티,애니메이션,전체관람가,0.0,419.0,983.0,0.0,397633
8,3,32,110.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,564.0,6455.0,0.0,397381
8,3,32,110.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,71.0,1074.0,0.0,395408
8,3,32,107.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,546.0,0.0,1.0,389253
5,2,20,94.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,전체관람가,,28.0,204.0,0.0,388300
7,3,27,149.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,,214.0,0.0,0.0,387527
1,1,5,101.0,한국,기타,드라마,15세이상관람가,0.0,419.0,6860.0,1.0,387409
10,4,44,127.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0.0,977.0,2953.0,0.0,385934
4,2,17,92.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,,323.0,502.0,0.0,385552
7,3,28,86.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0.0,56.0,1508.0,0.0,384789
3,1,11,84.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,0.0,82.0,0.0,0.0,383862
3,1,12,121.0,한국,오퍼스픽쳐스(유),드라마,15세이상관람가,0.0,366.0,2459.0,0.0,383336
6,2,26,126.0,한국,(주)시네마서비스,드라마,15세이상관람가,0.0,1144.0,5222.0,1.0,383332
12,4,52,125.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,1.0,193.0,0.0,0.0,382607
3,1,12,128.0,인도,필라멘트픽쳐스,드라마,12세이상관람가,,638.0,0.0,0.0,381243
10,4,42,114.0,한국,씨네그루(주)키다리이엔티,드라마,12세이상관람가,0.0,497.0,3259.0,1.0,380581
2,1,9,99.0,미국,이십세기폭스코리아(주),드라마,청소년관람불가,0.0,536.0,0.0,0.0,378729
2,1,6,108.0,중국,(주)시너지하우스 (시너지),드라마,12세이상관람가,,131.0,0.0,0.0,377801
3,1,10,94.0,프랑스,기타,액션,청소년관람불가,,60.0,0.0,1.0,375573
3,1,9,105.0,미국,유니버설픽쳐스인터내셔널 코리아(유),스릴러,12세이상관람가,,108.0,0.0,0.0,373344
1,1,1,89.0,러시아,기타,애니메이션,전체관람가,,63.0,1912.0,0.0,366442
12,4,51,97.0,일본,기타,애니메이션,전체관람가,1.0,305.0,0.0,0.0,366277
2,1,9,125.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,1.0,332.0,7027.0,1.0,364415
10,4,42,90.0,미국,씨제이엔터테인먼트,공포,12세이상관람가,,225.0,0.0,0.0,364251
3,1,11,100.0,미국,워너브러더스 코리아(주),드라마,15세이상관람가,,154.0,0.0,1.0,362572
5,2,21,93.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,,85.0,968.0,0.0,360556
4,2,15,128.0,미국,워너브러더스 코리아(주),드라마,12세이상관람가,,210.0,0.0,1.0,359899
12,4,51,98.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,118.0,0.0,0.0,359663
4,2,14,103.0,미국,롯데쇼핑㈜롯데엔터테인먼트,미스터리,15세이상관람가,0.0,399.0,1517.0,0.0,356976
6,2,25,99.0,한국,롯데쇼핑㈜롯데엔터테인먼트,미스터리,15세이상관람가,0.0,224.0,8640.0,0.0,356342
1,1,2,115.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,0.0,916.0,5645.0,0.0,355913
7,3,28,89.0,미국,기타,드라마,12세이상관람가,0.0,3877.0,10110.0,1.0,354601
12,4,51,103.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,,90.0,545.0,0.0,353012
5,2,19,108.0,한국,씨네그루(주)키다리이엔티,스릴러,15세이상관람가,0.0,138.0,1987.0,1.0,351830
11,4,44,110.0,한국,(주)싸이더스,멜로,15세이상관람가,0.0,118.0,0.0,0.0,351779
7,3,27,94.0,미국,기타,코미디,15세이상관람가,0.0,55.0,6.0,0.0,351555
2,1,8,97.0,한국,워너브러더스 코리아(주),드라마,15세이상관람가,0.0,347.0,3838.0,0.0,351276
5,2,21,125.0,미국,기타,드라마,청소년관람불가,0.0,374.0,1333.0,0.0,351091
3,1,10,130.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),판타지,전체관람가,0.0,150.0,0.0,0.0,350563
12,4,51,72.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,293.0,0.0,0.0,348883
11,4,46,100.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0.0,320.0,12977.0,0.0,347790
8,3,35,103.0,한국,판씨네마(주),액션,15세이상관람가,0.0,282.0,3298.0,0.0,346483
5,2,18,100.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,504.0,0.0,0.0,346441
8,3,35,105.0,미국,이십세기폭스코리아(주),액션,청소년관람불가,,55.0,0.0,1.0,344876
1,1,3,132.0,미국,워너브러더스 코리아(주),액션,청소년관람불가,0.0,100.0,1823.0,1.0,344766
1,1,4,111.0,한국,기타,공연,전체관람가,0.0,42.0,883.0,0.0,342366
12,4,52,124.0,미국,월트디즈니컴퍼니코리아(주),뮤지컬,전체관람가,,155.0,3514.0,0.0,341882
6,2,23,124.0,한국,롯데쇼핑㈜롯데엔터테인먼트,범죄,청소년관람불가,0.0,274.0,2252.0,0.0,339844
11,4,48,124.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,12세이상관람가,0.0,618.0,0.0,0.0,338168
6,2,25,121.0,한국,(주)쇼박스,드라마,전체관람가,0.0,200.0,0.0,0.0,338080
6,2,26,120.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0.0,85.0,494.0,0.0,336822
2,1,6,103.0,프랑스,기타,코미디,전체관람가,,99.0,1346.0,0.0,335906
9,3,37,117.0,일본,기타,애니메이션,전체관람가,0.0,134.0,0.0,1.0,335706
7,3,28,115.0,아일랜드,기타,드라마,12세이상관람가,,266.0,1305.0,0.0,334423
5,2,20,106.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,전체관람가,0.0,3141.0,0.0,0.0,334323
7,3,29,103.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,,107.0,4821.0,0.0,333082
11,4,47,106.0,한국,씨너스엔터테인먼트(주),드라마,15세이상관람가,0.0,1066.0,0.0,0.0,332619
9,3,39,121.0,미국,유니버설픽쳐스인터내셔널 코리아(유),어드벤처,12세이상관람가,0.0,101.0,1559.0,1.0,332180
11,4,45,98.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,12세이상관람가,1.0,45.0,879.0,0.0,331877
7,3,30,108.0,한국,롯데쇼핑㈜롯데엔터테인먼트,공포,청소년관람불가,1.0,75.0,0.0,0.0,331760
7,3,29,93.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,0.0,220.0,2481.0,0.0,330665
9,3,35,100.0,미국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,,100.0,0.0,0.0,329086
4,2,15,137.0,미국,기타,드라마,12세이상관람가,0.0,260.0,2460.0,0.0,329029
6,2,24,118.0,미국,씨너스엔터테인먼트(주),범죄,15세이상관람가,,51.0,0.0,1.0,327612
1,1,3,105.0,미국,씨제이이앤엠(주),액션,12세이상관람가,0.0,103.0,0.0,0.0,327591
6,2,25,91.0,미국,씨네그루(주)키다리이엔티,멜로,12세이상관람가,,34.0,156.0,0.0,326086
2,1,8,92.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,,179.0,5389.0,0.0,325016
1,1,1,110.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,12세이상관람가,0.0,464.0,7040.0,0.0,324420
10,4,41,91.0,한국,(주)쇼박스,미스터리,15세이상관람가,0.0,234.0,5472.0,1.0,323628
6,2,26,120.0,미국,(주)넥스트엔터테인먼트월드(NEW),어드벤처,12세이상관람가,0.0,695.0,12426.0,0.0,321550
10,4,41,163.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,SF,15세이상관람가,1.0,916.0,2343.0,0.0,321018
12,4,49,107.0,한국,CGV아트하우스,멜로,청소년관람불가,0.0,94.0,2589.0,0.0,320923
1,1,2,94.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,153.0,0.0,0.0,320409
12,4,49,86.0,미국,워너브러더스 코리아(주),애니메이션,전체관람가,0.0,296.0,1376.0,0.0,320353
9,3,39,85.0,프랑스,씨네그루(주)다우기술,애니메이션,전체관람가,0.0,180.0,747.0,0.0,319072
8,3,32,91.0,벨기에,기타,애니메이션,전체관람가,0.0,145.0,1059.0,0.0,318737
10,4,41,112.0,홍콩,기타,액션,15세이상관람가,0.0,94.0,0.0,0.0,318157
11,4,48,109.0,한국,씨제이이앤엠(주),사극,12세이상관람가,0.0,976.0,12459.0,1.0,317505
4,2,16,125.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0.0,156.0,0.0,0.0,316788
10,4,43,117.0,한국,기타,멜로,15세이상관람가,0.0,257.0,4017.0,0.0,316780
6,2,25,113.0,프랑스,(주)넥스트엔터테인먼트월드(NEW),판타지,전체관람가,0.0,55.0,1492.0,1.0,315348
2,1,5,118.0,미국,CGV아트하우스,드라마,청소년관람불가,0.0,72.0,1191.0,1.0,315321
2,1,9,123.0,중국,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,1.0,547.0,0.0,0.0,315305
11,4,46,82.0,한국,월트디즈니컴퍼니코리아 유한책임회사,기타,전체관람가,0.0,94.0,1765.0,0.0,315010
3,1,12,108.0,한국,씨제이이앤엠(주),드라마,15세이상관람가,0.0,215.0,0.0,1.0,313953
8,3,33,83.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,,30.0,868.0,0.0,311456
5,2,21,99.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,,47.0,144.0,0.0,310956
2,1,6,127.0,미국,워너브러더스 코리아(주),SF,12세이상관람가,0.0,169.0,1428.0,0.0,309729
4,2,16,93.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,0.0,333.0,3408.0,0.0,308180
10,4,43,96.0,미국,워너브러더스 코리아(주),애니메이션,전체관람가,,101.0,0.0,1.0,307217
2,1,8,82.0,인도,기타,애니메이션,전체관람가,,198.0,0.0,0.0,306837
4,2,14,91.0,한국,메가박스중앙(주)플러스엠,드라마,전체관람가,0.0,61.0,446.0,0.0,306126
12,4,1,109.0,한국,기타,드라마,전체관람가,0.0,466.0,5046.0,1.0,306119
1,1,2,95.0,영국,롯데쇼핑㈜롯데엔터테인먼트,코미디,전체관람가,,283.0,1592.0,1.0,305100
12,4,52,79.0,일본,기타,애니메이션,전체관람가,,156.0,5689.0,0.0,300477
8,3,32,93.0,독일,기타,애니메이션,전체관람가,,16.0,0.0,0.0,299434
2,1,6,92.0,미국,(주)쇼박스,액션,12세이상관람가,0.0,128.0,0.0,0.0,298983
2,1,7,91.0,미국,기타,애니메이션,전체관람가,,41.0,2669.0,0.0,298298
10,4,41,111.0,한국,씨제이이앤엠(주),멜로,청소년관람불가,0.0,98.0,0.0,0.0,298086
2,1,8,128.0,미국,기타,드라마,15세이상관람가,0.0,89.0,1122.0,0.0,297944
1,1,2,103.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,1.0,768.0,2541.0,1.0,297356
5,2,18,86.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,,64.0,0.0,0.0,297025
7,3,27,120.0,일본,기타,애니메이션,전체관람가,,130.0,0.0,0.0,295189
1,1,1,113.0,미국,(주)시네마서비스,범죄,15세이상관람가,0.0,224.0,1262.0,0.0,294320
12,4,51,97.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,201.0,0.0,0.0,293787
12,4,49,115.0,미국,판씨네마(주),액션,청소년관람불가,1.0,120.0,0.0,0.0,292655
6,2,23,140.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,가족,12세이상관람가,,151.0,0.0,0.0,292529
12,4,50,103.0,영국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,0.0,111.0,2861.0,1.0,292430
2,1,7,116.0,미국,기타,액션,15세이상관람가,0.0,39.0,0.0,0.0,292217
2,1,5,91.0,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1.0,283.0,2567.0,0.0,289645
3,1,12,115.0,미국,워너브러더스 코리아(주),액션,청소년관람불가,0.0,126.0,1118.0,0.0,289534
10,4,43,88.0,한국,기타,공포,15세이상관람가,0.0,115.0,4178.0,0.0,288016
1,1,4,104.0,영국,메가박스중앙(주)플러스엠,액션,15세이상관람가,0.0,177.0,841.0,0.0,286042
11,4,48,116.0,미국,기타,어드벤처,12세이상관람가,,56.0,433.0,0.0,284601
2,1,8,87.0,미국,기타,애니메이션,전체관람가,,13.0,220.0,0.0,284526
1,1,3,114.0,한국,기타,코미디,15세이상관람가,0.0,99.0,0.0,0.0,283449
4,2,18,85.0,한국,씨제이이앤엠(주),애니메이션,전체관람가,0.0,96.0,646.0,0.0,283300
